File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Stars in the House,10.0,10/19/2020,26.2,11/06/2020,162.0
Puja (Hinduism),522.8,11/01/2020,1075.2,11/14/2020,105.66
60 Minutes,1357.4,10/14/2020,5444.2,10/26/2020,301.08
2020 Maine elections,33.6,10/13/2020,215.6,11/04/2020,541.67
COVID-19 pandemic in Florida,1118.8,11/07/2020,2115.8,11/19/2020,89.11
Angela Nicole Walker,271.0,11/26/2020,6202.4,11/04/2020,2188.71
2020 United States Senate elections,8700.8,11/28/2020,67053.2,11/04/2020,670.66
Tulsi Gabbard 2020 presidential campaign,192.8,11/29/2020,1231.6,11/08/2020,538.8
List of United States senators from Delaware,115.8,11/27/2020,764.8,11/08/2020,560.45
1840 United States presidential election,1223.8,10/10/2020,14969.0,11/04/2020,1123.16
List of Joe Biden 2020 presidential campaign endorsements from organizations,187.2,11/25/2020,2868.4,11/04/2020,1432.26
Barack Obama 2012 presidential campaign,278.4,11/27/2020,3740.6,11/04/2020,1243.61
List of people who received an electoral vote in the United States Electoral College,65.0,10/18/2020,537.2,11/04/2020,726.46
COVID-19 pandemic in Alaska,146.4,11/28/2020,234.2,11/23/2020,59.97
2020 Winston-Salem mayoral election,17.2,10/10/2020,52.4,11/04/2020,204.65
Eric Garcetti,1030.6,10/09/2020,3188.4,11/08/2020,209.37
"U.S. Deaths Near 100,000, An Incalculable Loss",10.4,10/12/2020,14.8,10/29/2020,42.31
Omnibus Counterterrorism Act of 1995,51.4,11/28/2020,226.2,11/08/2020,340.08
Hindu Sena,53.2,10/11/2020,160.4,11/03/2020,201.5
Brett Giroir,153.6,10/14/2020,1087.8,11/19/2020,608.2
Puerto Ricans,756.8,11/25/2020,1218.0,10/21/2020,60.94
2020 United States House of Representatives elections in Louisiana,106.2,11/26/2020,260.2,11/03/2020,145.01
Kimberly Prather,9.4,10/24/2020,0.0,10/06/2020,-100.0
COVID-19 pandemic in Nebraska,102.0,11/04/2020,199.4,11/23/2020,95.49
P. V. Gopalan,456.4,11/30/2020,137499.0,11/08/2020,30026.86
List of political parties in the United States,1307.8,11/27/2020,16191.6,11/04/2020,1138.08
Religious Freedom Restoration Act (Indiana),94.2,11/26/2020,1903.6,10/08/2020,1920.81
1900 United States presidential election,1887.8,10/10/2020,25784.6,11/04/2020,1265.85
Communist,356.2,10/31/2020,393.8,10/14/2020,10.56
Russia investigation origins counter-narrative,0.0,10/06/2020,350.0,10/09/2020,0
Mark Sanford 2020 presidential campaign,16.0,11/26/2020,45.2,11/04/2020,182.5
Trump administration political interference with science agencies,60.8,11/28/2020,318.0,10/08/2020,423.03
2020 stock market crash,1722.6,10/10/2020,2989.2,10/31/2020,73.53
Denver,3274.8,11/28/2020,4480.6,11/05/2020,36.82
WhatsApp,17238.0,10/25/2020,33525.6,11/02/2020,94.49
Marianne Williamson 2020 presidential campaign,55.8,11/25/2020,188.4,11/04/2020,237.63
Electoral history of Kamala Harris,162.0,11/27/2020,3633.0,11/08/2020,2142.59
Internet meme,3339.2,10/10/2020,4146.4,10/26/2020,24.17
Gerrymandering,1789.2,11/28/2020,20238.8,11/04/2020,1031.16
Make America Great Again,1379.0,11/27/2020,6276.2,11/04/2020,355.13
