File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Neil Gorsuch,72.8,12/30/2016,487231.0,02/01/2017,669173.35
Ivana Zelníčková,23.6,01/14/2017,81511.8,01/20/2017,345288.98
Melania Knauss,67.2,01/15/2017,122532.4,01/20/2017,182239.88
United States Refugee Admissions Program,7.0,01/01/2017,926.2,01/29/2017,13131.43
Keystone Pipeline,353.0,12/31/2016,24138.4,01/25/2017,6738.07
Steve Bannon,3039.0,01/01/2017,204528.6,01/30/2017,6630.13
Inauguration of Donald Trump,1363.8,02/17/2017,91061.4,01/20/2017,6577.03
"St. John's Episcopal Church, Lafayette Square",57.8,02/03/2017,3769.0,01/20/2017,6420.76
Family of Donald Trump,1529.4,12/31/2016,85823.4,01/20/2017,5511.57
Public image of Donald Trump,17.4,12/28/2016,775.4,02/10/2017,4356.32
Trump family,1346.6,12/31/2016,54763.8,01/20/2017,3966.82
Hunter Biden,560.8,01/01/2017,22063.6,01/13/2017,3834.31
Mike Pompeo,780.4,12/31/2016,29071.2,01/24/2017,3625.17
Sean Spicer,4041.8,12/31/2016,149142.0,01/23/2017,3589.99
Melania Trump,16703.2,01/05/2017,575946.4,01/21/2017,3348.12
Quinnipiac University Polling Institute,23.4,01/04/2017,652.4,01/30/2017,2688.03
Joe Biden,6023.0,12/31/2016,166587.8,01/13/2017,2665.86
Marla Maples,5827.2,12/30/2016,158870.2,01/20/2017,2626.36
Tiffany Trump,6898.0,12/30/2016,172377.4,01/20/2017,2398.95
Dakota Access Pipeline,1359.0,01/14/2017,33490.6,01/25/2017,2364.36
Michael S. Schmidt,9.2,01/30/2017,216.0,02/15/2017,2247.83
Mary Anne MacLeod Trump,1734.2,01/05/2017,38883.2,01/31/2017,2142.14
Eric Trump,5172.4,12/30/2016,115775.8,01/20/2017,2138.34
Antonin Scalia,1865.0,01/07/2017,41035.8,02/01/2017,2100.31
Ivana Trump,6619.2,01/05/2017,137958.6,01/21/2017,1984.22
United States presidential elections in which the winner lost the popular vote,2177.8,01/04/2017,42681.0,02/17/2017,1859.82
Donald Trump Jr.,6848.2,12/30/2016,132319.4,01/20/2017,1832.18
Ivanka Trump,13961.8,12/30/2016,264938.2,01/20/2017,1797.59
Saturday Night Live parodies of Donald Trump,67.6,01/04/2017,1242.8,02/12/2017,1738.46
Congressional Research Service,169.4,12/26/2016,3050.2,01/22/2017,1700.59
Presidential Records Act,42.2,12/30/2016,709.8,01/22/2017,1581.99
David Folkenflik,14.8,01/20/2017,241.4,01/01/2017,1531.08
Maryanne Trump Barry,1265.8,12/30/2016,19889.2,01/31/2017,1471.28
Presidency of Donald Trump,989.0,12/26/2016,15111.6,01/21/2017,1427.97
Protests against Donald Trump,1002.0,12/31/2016,14755.2,01/22/2017,1372.57
James Mattis,4846.4,01/01/2017,70506.6,01/21/2017,1354.82
Maggie Haberman,52.2,12/27/2016,727.2,02/07/2017,1293.1
Presidency of Herbert Hoover,11.2,01/07/2017,149.6,02/08/2017,1235.71
Articles of impeachment,56.4,12/26/2016,719.2,01/31/2017,1175.18
Jared Kushner,5541.6,12/31/2016,70271.4,01/10/2017,1168.07
Donald Trump (disambiguation),206.6,01/01/2017,2616.4,01/20/2017,1166.41
Pierre Thomas (journalist),7.8,01/25/2017,97.8,02/15/2017,1153.85
Deep state,69.0,02/11/2017,832.4,01/06/2017,1106.38
Trump Princess,26.8,02/09/2017,319.6,01/21/2017,1092.54
Donald Trump,81429.6,12/30/2016,963604.2,01/20/2017,1083.36
Charles Kushner,1646.4,12/31/2016,19051.6,01/10/2017,1057.17
Trump wall,11.0,01/10/2017,126.8,01/06/2017,1052.73
Alex Azar,8.8,02/17/2017,100.4,01/05/2017,1040.91
Elliott Broidy,22.0,12/26/2016,244.4,01/16/2017,1010.91
Hope Hicks,565.8,12/29/2016,6281.6,01/25/2017,1010.22
NAFTA,88.0,12/27/2016,937.8,01/23/2017,965.68
Mar-a-Lago,2201.6,01/10/2017,23240.2,02/14/2017,955.61
New York Military Academy,266.0,12/28/2016,2749.2,01/20/2017,933.53
Trump Force One,4.6,12/31/2016,47.4,02/02/2017,930.43
Office of Legal Counsel,46.6,12/26/2016,478.8,01/31/2017,927.47
FDT (song),88.2,12/31/2016,879.4,01/12/2017,897.05
Presidency of Chester A. Arthur,12.6,01/02/2017,120.6,02/09/2017,857.14
