File,Baseline,Baseline Date,Peak,Peak Date,Percent Increase
Titcoin,0.0,11/19/2017,1577.0,12/22/2017,0
BitGo,102.6,11/24/2017,285.8,12/14/2017,178.56
Legality of bitcoin by country or territory,0.0,11/19/2017,6448.2,12/12/2017,0
Trusted timestamping,168.4,12/31/2017,384.4,11/23/2017,128.27
Virtual currency,0.0,11/19/2017,1161.8,12/14/2017,0
Precious metal,584.8,12/31/2017,729.8,11/28/2017,24.79
Economic bubble,1069.0,11/25/2017,2499.8,12/07/2017,133.84
Colón (currency),21.0,12/09/2017,28.8,12/01/2017,37.14
Coinbase,0.0,11/19/2017,10733.6,12/12/2017,0
LocalBitcoins,370.0,11/22/2017,346.6,11/23/2017,-6.32
World Bank,2670.4,12/24/2017,5077.8,01/11/2018,90.15
Ross Ulbricht,0.0,11/19/2017,4323.4,01/07/2018,0
Taipei Times,50.4,12/17/2017,66.6,11/29/2017,32.14
Tea Party movement,1072.6,12/25/2017,3091.8,11/25/2017,188.25
World Bank Group,614.6,12/24/2017,967.8,11/23/2017,57.47
Journal of Monetary Economics,12.0,12/17/2017,16.8,12/04/2017,40.0
CFA franc,260.4,12/31/2017,643.0,11/29/2017,146.93
HSBC,2153.6,12/24/2017,3312.0,12/12/2017,53.79
The Rise and Rise of Bitcoin,0.0,11/19/2017,811.2,12/07/2017,0
The Chronicle of Higher Education,120.0,12/31/2017,409.0,11/23/2017,240.83
Double-spending,0.0,11/19/2017,3130.2,12/07/2017,0
MIT License,2655.0,01/07/2018,4372.6,12/05/2017,64.69
Sri Lankan rupee,237.6,12/15/2017,323.6,01/09/2018,36.2
Deterministic algorithm,116.4,12/30/2017,267.4,12/07/2017,129.73
Lightning Network,821.2,11/22/2017,3761.4,12/22/2017,358.04
Blockchain,0.0,11/19/2017,35390.6,01/10/2018,0
Proof of work,0.0,11/19/2017,144.0,12/14/2017,0
SegWit,814.2,11/25/2017,2461.2,12/20/2017,202.28
Chargeback,229.0,12/24/2017,524.6,01/09/2018,129.08
Renminbi,1471.8,12/31/2017,2075.4,12/04/2017,41.01
Jersey,2362.6,12/31/2017,3136.6,01/04/2018,32.76
Windows,617.4,12/10/2017,1077.0,12/17/2017,74.44
IEEE Computer Society,106.8,12/31/2017,156.2,11/27/2017,46.25
Email spam,412.8,12/24/2017,19051.0,11/27/2017,4515.07
Coinye,0.0,11/19/2017,1159.6,01/07/2018,0
Digital currency,1883.2,11/25/2017,3526.8,12/08/2017,87.28
YouTube,24279.2,01/01/2018,32685.4,12/25/2017,34.62
Virtual currency law in the United States,0.0,11/19/2017,528.0,12/12/2017,0
Human-readable medium,68.4,12/31/2017,113.4,01/12/2018,65.79
Bitmain,0.0,11/19/2017,519.2,12/20/2017,0
Bitcoin scalability problem,1431.6,11/25/2017,5818.2,12/20/2017,306.41
Reichsmark,440.2,12/31/2017,540.2,11/21/2017,22.72
